Region,Time,date,day,Westbound,Eastbound,count
N,10,10/2/2021,Sat,15,13,28
N,10,10/2/2021,Sat,31,23,54
N,11,10/2/2021,Sat,24,19,43
N,11,10/2/2021,Sat,27,18,45
N,11,10/2/2021,Sat,36,25,61
N,11,10/2/2021,Sat,28,16,44
N,12,10/2/2021,Sat,29,13,42
N,12,10/2/2021,Sat,29,19,48
N,12,10/2/2021,Sat,33,29,62
N,12,10/2/2021,Sat,39,35,74
N,13,10/2/2021,Sat,33,34,67
N,13,10/2/2021,Sat,36,33,69
N,13,10/2/2021,Sat,35,35,70
N,13,10/2/2021,Sat,33,35,68
N,14,10/2/2021,Sat,35,30,65
N,14,10/2/2021,Sat,32,32,64
N,14,10/2/2021,Sat,16,38,54
N,14,10/2/2021,Sat,19,25,44
N,15,10/2/2021,Sat,17,24,41
N,15,10/2/2021,Sat,20,18,38
N,15,10/2/2021,Sat,14,7,21
N,15,10/2/2021,Sat,16,23,39
N,16,10/2/2021,Sat,21,11,32
N,16,10/2/2021,Sat,14,16,30
N,16,10/2/2021,Sat,8,18,26
N,16,10/2/2021,Sat,20,15,35
N,17,10/2/2021,Sat,12,18,30
N,17,10/2/2021,Sat,14,10,24
N,17,10/2/2021,Sat,12,7,19
N,17,10/2/2021,Sat,12,7,19
N,18,10/2/2021,Sat,16,7,23
N,18,10/2/2021,Sat,15,14,29
N,18,10/2/2021,Sat,17,17,34
N,18,10/2/2021,Sat,19,21,40
N,19,10/2/2021,Sat,12,13,25
N,19,10/2/2021,Sat,16,19,35
N,19,10/2/2021,Sat,10,14,24
N,19,10/2/2021,Sat,26,12,38
N,20,10/2/2021,Sat,23,9,32
N,20,10/2/2021,Sat,4,27,31
N,20,10/2/2021,Sat,4,19,23
N,20,10/2/2021,Sat,5,4,9
N,21,10/2/2021,Sat,1,0,1
N,21,10/2/2021,Sat,10,7,17
N,21,10/2/2021,Sat,7,14,21
N,21,10/2/2021,Sat,7,13,20
N,22,10/2/2021,Sat,0,2,2
N,22,10/2/2021,Sat,0,3,3
N,22,10/2/2021,Sat,0,1,1
N,22,10/2/2021,Sat,0,1,1
N,23,10/2/2021,Sat,4,1,5
N,23,10/2/2021,Sat,10,2,12
N,23,10/2/2021,Sat,13,0,13
N,23,10/2/2021,Sat,15,0,15
N,0,10/3/2021,Sun,2,0,2
N,0,10/3/2021,Sun,14,7,21
N,0,10/3/2021,Sun,4,3,7
N,0,10/3/2021,Sun,0,4,4
N,1,10/3/2021,Sun,4,43,47
N,1,10/3/2021,Sun,0,0,0
N,1,10/3/2021,Sun,2,1,3
N,1,10/3/2021,Sun,0,0,0
N,2,10/3/2021,Sun,0,0,0
N,2,10/3/2021,Sun,0,0,0
N,2,10/3/2021,Sun,0,0,0
N,2,10/3/2021,Sun,0,0,0
N,3,10/3/2021,Sun,0,0,0
N,3,10/3/2021,Sun,0,0,0
N,3,10/3/2021,Sun,0,0,0
N,3,10/3/2021,Sun,0,0,0
N,4,10/3/2021,Sun,0,0,0
N,4,10/3/2021,Sun,0,0,0
N,4,10/3/2021,Sun,0,0,0
N,4,10/3/2021,Sun,0,0,0
N,5,10/3/2021,Sun,0,0,0
N,5,10/3/2021,Sun,0,0,0
N,5,10/3/2021,Sun,0,2,2
N,5,10/3/2021,Sun,0,0,0
N,6,10/3/2021,Sun,0,0,0
N,6,10/3/2021,Sun,0,1,1
N,6,10/3/2021,Sun,0,0,0
N,6,10/3/2021,Sun,0,0,0
N,7,10/3/2021,Sun,0,0,0
N,7,10/3/2021,Sun,0,0,0
N,7,10/3/2021,Sun,1,0,1
N,7,10/3/2021,Sun,1,5,6
N,8,10/3/2021,Sun,0,1,1
N,8,10/3/2021,Sun,0,0,0
N,8,10/3/2021,Sun,0,0,0
N,8,10/3/2021,Sun,13,3,16
N,9,10/3/2021,Sun,12,1,13
N,9,10/3/2021,Sun,7,13,20
N,9,10/3/2021,Sun,3,3,6
N,9,10/3/2021,Sun,7,8,15
N,10,10/3/2021,Sun,6,6,12
N,10,10/3/2021,Sun,13,18,31
N,10,10/3/2021,Sun,8,3,11
N,10,10/3/2021,Sun,13,9,22
N,11,10/3/2021,Sun,10,9,19
N,11,10/3/2021,Sun,25,10,35
N,11,10/3/2021,Sun,13,15,28
N,11,10/3/2021,Sun,12,13,25
N,12,10/3/2021,Sun,12,7,19
N,12,10/3/2021,Sun,12,26,38
N,12,10/3/2021,Sun,11,19,30
N,12,10/3/2021,Sun,15,18,33
N,13,10/3/2021,Sun,11,12,23
N,13,10/3/2021,Sun,12,10,22
N,13,10/3/2021,Sun,8,5,13
N,13,10/3/2021,Sun,5,12,17
N,14,10/3/2021,Sun,9,7,16
N,14,10/3/2021,Sun,3,10,13
N,14,10/3/2021,Sun,6,5,11
N,14,10/3/2021,Sun,4,6,10
N,15,10/3/2021,Sun,3,4,7
N,15,10/3/2021,Sun,8,6,14
N,15,10/3/2021,Sun,6,1,7
N,15,10/3/2021,Sun,3,6,9
N,16,10/3/2021,Sun,4,8,12
N,16,10/3/2021,Sun,4,6,10
N,16,10/3/2021,Sun,5,3,8
N,16,10/3/2021,Sun,7,1,8
N,17,10/3/2021,Sun,4,8,12
N,17,10/3/2021,Sun,5,2,7
N,17,10/3/2021,Sun,8,7,15
N,17,10/3/2021,Sun,9,7,16
N,18,10/3/2021,Sun,1,2,3
N,18,10/3/2021,Sun,2,6,8
N,18,10/3/2021,Sun,1,0,1
N,18,10/3/2021,Sun,6,5,11
N,19,10/3/2021,Sun,1,3,4
N,19,10/3/2021,Sun,5,4,9
N,19,10/3/2021,Sun,7,5,12
N,19,10/3/2021,Sun,7,6,13
N,20,10/3/2021,Sun,5,0,5
N,20,10/3/2021,Sun,2,0,2
N,20,10/3/2021,Sun,2,4,6
N,20,10/3/2021,Sun,1,5,6
N,21,10/3/2021,Sun,2,2,4
N,21,10/3/2021,Sun,0,1,1
N,21,10/3/2021,Sun,1,0,1
N,21,10/3/2021,Sun,0,0,0
N,22,10/3/2021,Sun,0,2,2
N,22,10/3/2021,Sun,0,0,0
N,22,10/3/2021,Sun,0,0,0
N,22,10/3/2021,Sun,1,0,1
N,23,10/3/2021,Sun,0,0,0
N,23,10/3/2021,Sun,0,0,0
N,23,10/3/2021,Sun,0,0,0
N,23,10/3/2021,Sun,0,0,0
O,0,9/27/2021,Mon,0,0,0
O,0,9/27/2021,Mon,0,0,0
O,0,9/27/2021,Mon,0,0,0
O,0,9/27/2021,Mon,0,0,0
O,1,9/27/2021,Mon,0,0,0
O,1,9/27/2021,Mon,0,0,0
O,1,9/27/2021,Mon,0,0,0
O,1,9/27/2021,Mon,0,0,0
O,2,9/27/2021,Mon,0,0,0
O,2,9/27/2021,Mon,0,0,0
O,2,9/27/2021,Mon,0,0,0
O,2,9/27/2021,Mon,0,0,0
O,3,9/27/2021,Mon,0,0,0
O,3,9/27/2021,Mon,0,0,0
O,3,9/27/2021,Mon,0,0,0
O,3,9/27/2021,Mon,0,0,0
O,4,9/27/2021,Mon,0,0,0
O,4,9/27/2021,Mon,0,0,0
O,4,9/27/2021,Mon,0,0,0
O,4,9/27/2021,Mon,0,0,0
O,5,9/27/2021,Mon,0,0,0
O,5,9/27/2021,Mon,0,0,0
O,5,9/27/2021,Mon,0,0,0
O,5,9/27/2021,Mon,0,2,2
O,6,9/27/2021,Mon,0,3,3
O,6,9/27/2021,Mon,1,1,2
O,6,9/27/2021,Mon,1,2,3
O,6,9/27/2021,Mon,0,0,0
O,7,9/27/2021,Mon,0,0,0
O,7,9/27/2021,Mon,0,0,0
O,7,9/27/2021,Mon,0,0,0
O,7,9/27/2021,Mon,3,6,9
O,8,9/27/2021,Mon,8,4,12
O,8,9/27/2021,Mon,1,8,9
O,8,9/27/2021,Mon,17,7,24
O,8,9/27/2021,Mon,3,16,19
O,9,9/27/2021,Mon,3,4,7
O,9,9/27/2021,Mon,4,8,12
O,9,9/27/2021,Mon,13,9,22
O,9,9/27/2021,Mon,12,14,26
O,10,9/27/2021,Mon,14,21,35
O,10,9/27/2021,Mon,8,11,19
O,10,9/27/2021,Mon,5,8,13
O,10,9/27/2021,Mon,9,17,26
O,11,9/27/2021,Mon,7,10,17
O,11,9/27/2021,Mon,6,17,23
O,11,9/27/2021,Mon,9,9,18
O,11,9/27/2021,Mon,11,8,19
O,12,9/27/2021,Mon,8,15,23
O,12,9/27/2021,Mon,8,18,26
O,12,9/27/2021,Mon,12,12,24
O,12,9/27/2021,Mon,12,9,21
O,13,9/27/2021,Mon,10,13,23
O,13,9/27/2021,Mon,5,4,9
O,13,9/27/2021,Mon,9,9,18
O,13,9/27/2021,Mon,21,14,35
O,14,9/27/2021,Mon,7,5,12
O,14,9/27/2021,Mon,10,15,25
O,14,9/27/2021,Mon,12,6,18
O,14,9/27/2021,Mon,2,10,12
O,15,9/27/2021,Mon,16,13,29
O,15,9/27/2021,Mon,19,24,43
O,15,9/27/2021,Mon,11,5,16
O,15,9/27/2021,Mon,15,18,33
O,16,9/27/2021,Mon,23,13,36
O,16,9/27/2021,Mon,15,24,39
O,16,9/27/2021,Mon,16,11,27
O,16,9/27/2021,Mon,17,5,22
O,17,9/27/2021,Mon,13,11,24
O,17,9/27/2021,Mon,10,10,20
O,17,9/27/2021,Mon,8,10,18
O,17,9/27/2021,Mon,13,5,18
O,18,9/27/2021,Mon,3,9,12
O,18,9/27/2021,Mon,3,5,8
O,18,9/27/2021,Mon,2,0,2
O,18,9/27/2021,Mon,5,5,10
O,19,9/27/2021,Mon,10,8,18
O,19,9/27/2021,Mon,3,6,9
O,19,9/27/2021,Mon,9,15,24
O,19,9/27/2021,Mon,3,6,9
O,20,9/27/2021,Mon,4,2,6
O,20,9/27/2021,Mon,5,0,5
O,20,9/27/2021,Mon,2,3,5
O,20,9/27/2021,Mon,1,2,3
O,21,9/27/2021,Mon,6,1,7
O,21,9/27/2021,Mon,2,1,3
O,21,9/27/2021,Mon,1,1,2
O,21,9/27/2021,Mon,0,0,0
O,22,9/27/2021,Mon,3,0,3
O,22,9/27/2021,Mon,0,0,0
O,22,9/27/2021,Mon,0,0,0
O,22,9/27/2021,Mon,0,0,0
O,23,9/27/2021,Mon,0,0,0
O,23,9/27/2021,Mon,0,0,0
O,23,9/27/2021,Mon,0,0,0
O,23,9/27/2021,Mon,0,0,0
O,0,9/28/2021,Tue,0,0,0
O,0,9/28/2021,Tue,0,0,0
O,0,9/28/2021,Tue,0,0,0
O,0,9/28/2021,Tue,0,0,0
O,1,9/28/2021,Tue,0,0,0
O,1,9/28/2021,Tue,0,0,0
O,1,9/28/2021,Tue,0,0,0
O,1,9/28/2021,Tue,0,0,0
O,2,9/28/2021,Tue,0,0,0
O,2,9/28/2021,Tue,0,0,0
O,2,9/28/2021,Tue,0,0,0
O,2,9/28/2021,Tue,0,0,0
O,3,9/28/2021,Tue,0,0,0
O,3,9/28/2021,Tue,0,0,0
O,3,9/28/2021,Tue,0,0,0
O,3,9/28/2021,Tue,0,0,0
O,4,9/28/2021,Tue,0,0,0
O,4,9/28/2021,Tue,0,0,0
O,4,9/28/2021,Tue,0,0,0
O,4,9/28/2021,Tue,0,0,0
O,5,9/28/2021,Tue,0,0,0
O,5,9/28/2021,Tue,1,0,1
O,5,9/28/2021,Tue,1,2,3
O,5,9/28/2021,Tue,0,0,0
O,6,9/28/2021,Tue,0,0,0
O,6,9/28/2021,Tue,1,2,3
O,6,9/28/2021,Tue,1,1,2
O,6,9/28/2021,Tue,3,0,3
O,7,9/28/2021,Tue,0,0,0
O,7,9/28/2021,Tue,0,2,2
O,7,9/28/2021,Tue,2,2,4
O,7,9/28/2021,Tue,2,1,3
O,8,9/28/2021,Tue,1,7,8
O,8,9/28/2021,Tue,8,3,11
O,8,9/28/2021,Tue,9,4,13
O,8,9/28/2021,Tue,6,17,23
O,9,9/28/2021,Tue,4,7,11
O,9,9/28/2021,Tue,4,11,15
O,9,9/28/2021,Tue,2,3,5
O,9,9/28/2021,Tue,8,12,20
O,10,9/28/2021,Tue,4,9,13
O,10,9/28/2021,Tue,10,10,20
O,10,9/28/2021,Tue,8,11,19
O,10,9/28/2021,Tue,8,5,13
O,11,9/28/2021,Tue,5,3,8
O,11,9/28/2021,Tue,16,10,26
O,11,9/28/2021,Tue,13,14,27
O,11,9/28/2021,Tue,5,3,8
O,12,9/28/2021,Tue,4,12,16
O,12,9/28/2021,Tue,1,6,7
O,12,9/28/2021,Tue,7,2,9
O,12,9/28/2021,Tue,10,10,20
O,13,9/28/2021,Tue,3,10,13
O,13,9/28/2021,Tue,2,5,7
O,13,9/28/2021,Tue,13,3,16
O,13,9/28/2021,Tue,4,2,6
O,14,9/28/2021,Tue,1,5,6
O,14,9/28/2021,Tue,6,3,9
O,14,9/28/2021,Tue,1,7,8
O,14,9/28/2021,Tue,9,5,14
O,15,9/28/2021,Tue,7,7,14
O,15,9/28/2021,Tue,1,3,4
O,15,9/28/2021,Tue,4,8,12
O,15,9/28/2021,Tue,4,13,17
O,16,9/28/2021,Tue,6,9,15
O,16,9/28/2021,Tue,4,3,7
O,16,9/28/2021,Tue,7,6,13
O,16,9/28/2021,Tue,17,13,30
O,17,9/28/2021,Tue,13,10,23
O,17,9/28/2021,Tue,10,9,19
O,17,9/28/2021,Tue,12,12,24
O,17,9/28/2021,Tue,10,10,20
O,18,9/28/2021,Tue,7,3,10
O,18,9/28/2021,Tue,2,12,14
O,18,9/28/2021,Tue,3,6,9
O,18,9/28/2021,Tue,9,6,15
O,19,9/28/2021,Tue,10,7,17
O,19,9/28/2021,Tue,16,13,29
O,19,9/28/2021,Tue,12,13,25
O,19,9/28/2021,Tue,19,8,27
O,20,9/28/2021,Tue,3,4,7
O,20,9/28/2021,Tue,5,6,11
O,20,9/28/2021,Tue,2,0,2
O,20,9/28/2021,Tue,6,2,8
O,21,9/28/2021,Tue,0,2,2
O,21,9/28/2021,Tue,2,1,3
O,21,9/28/2021,Tue,1,0,1
O,21,9/28/2021,Tue,0,2,2
O,22,9/28/2021,Tue,2,0,2
O,22,9/28/2021,Tue,1,1,2
O,22,9/28/2021,Tue,0,0,0
O,22,9/28/2021,Tue,0,0,0
O,23,9/28/2021,Tue,0,0,0
O,23,9/28/2021,Tue,0,0,0
O,23,9/28/2021,Tue,0,0,0
O,23,9/28/2021,Tue,0,0,0
O,0,9/29/2021,Wed,0,0,0
O,0,9/29/2021,Wed,0,0,0
O,0,9/29/2021,Wed,0,0,0
O,0,9/29/2021,Wed,0,0,0
O,1,9/29/2021,Wed,0,0,0
O,1,9/29/2021,Wed,0,0,0
O,1,9/29/2021,Wed,0,0,0
O,1,9/29/2021,Wed,0,0,0
O,2,9/29/2021,Wed,0,0,0
O,2,9/29/2021,Wed,0,0,0
O,2,9/29/2021,Wed,0,0,0
O,2,9/29/2021,Wed,0,0,0
O,3,9/29/2021,Wed,0,0,0
O,3,9/29/2021,Wed,0,0,0
O,3,9/29/2021,Wed,0,0,0
O,3,9/29/2021,Wed,0,0,0
O,4,9/29/2021,Wed,0,0,0
O,4,9/29/2021,Wed,0,0,0
O,4,9/29/2021,Wed,0,0,0
O,4,9/29/2021,Wed,0,0,0
O,5,9/29/2021,Wed,0,0,0
O,5,9/29/2021,Wed,0,0,0
O,5,9/29/2021,Wed,5,0,5
O,5,9/29/2021,Wed,0,2,2
O,6,9/29/2021,Wed,0,1,1
O,6,9/29/2021,Wed,2,4,6
O,6,9/29/2021,Wed,1,3,4
O,6,9/29/2021,Wed,2,4,6
O,7,9/29/2021,Wed,1,3,4
O,7,9/29/2021,Wed,0,0,0
O,7,9/29/2021,Wed,2,3,5
O,7,9/29/2021,Wed,7,5,12
O,8,9/29/2021,Wed,2,4,6
O,8,9/29/2021,Wed,5,8,13
O,8,9/29/2021,Wed,11,9,20
O,8,9/29/2021,Wed,5,17,22
O,9,9/29/2021,Wed,20,23,43
O,9,9/29/2021,Wed,7,14,21
O,9,9/29/2021,Wed,2,11,13
O,9,9/29/2021,Wed,13,15,28
O,10,9/29/2021,Wed,6,11,17
O,10,9/29/2021,Wed,8,14,22
O,10,9/29/2021,Wed,13,12,25
O,10,9/29/2021,Wed,9,10,19
O,11,9/29/2021,Wed,16,19,35
O,11,9/29/2021,Wed,7,16,23
O,11,9/29/2021,Wed,14,13,27
O,11,9/29/2021,Wed,12,12,24
O,12,9/29/2021,Wed,8,8,16
O,12,9/29/2021,Wed,8,12,20
O,12,9/29/2021,Wed,11,9,20
O,12,9/29/2021,Wed,10,16,26
O,13,9/29/2021,Wed,16,13,29
O,13,9/29/2021,Wed,12,10,22
O,13,9/29/2021,Wed,12,14,26
O,13,9/29/2021,Wed,10,8,18
O,14,9/29/2021,Wed,17,11,28
O,14,9/29/2021,Wed,13,7,20
O,14,9/29/2021,Wed,26,28,54
O,14,9/29/2021,Wed,15,13,28
O,15,9/29/2021,Wed,23,25,48
O,15,9/29/2021,Wed,18,14,32
O,15,9/29/2021,Wed,29,30,59
O,15,9/29/2021,Wed,10,17,27
O,16,9/29/2021,Wed,18,15,33
O,16,9/29/2021,Wed,8,6,14
O,16,9/29/2021,Wed,12,16,28
O,16,9/29/2021,Wed,21,18,39
O,17,9/29/2021,Wed,6,10,16
O,17,9/29/2021,Wed,13,13,26
O,17,9/29/2021,Wed,19,14,33
O,17,9/29/2021,Wed,12,7,19
O,18,9/29/2021,Wed,24,14,38
O,18,9/29/2021,Wed,12,18,30
O,18,9/29/2021,Wed,8,6,14
O,18,9/29/2021,Wed,11,13,24
O,19,9/29/2021,Wed,18,17,35
O,19,9/29/2021,Wed,18,25,43
O,19,9/29/2021,Wed,16,7,23
O,19,9/29/2021,Wed,10,3,13
O,20,9/29/2021,Wed,14,6,20
O,20,9/29/2021,Wed,8,5,13
O,20,9/29/2021,Wed,3,1,4
O,20,9/29/2021,Wed,1,2,3
O,21,9/29/2021,Wed,5,7,12
O,21,9/29/2021,Wed,4,2,6
O,21,9/29/2021,Wed,4,3,7
O,21,9/29/2021,Wed,2,0,2
O,22,9/29/2021,Wed,0,1,1
O,22,9/29/2021,Wed,1,0,1
O,22,9/29/2021,Wed,1,0,1
O,22,9/29/2021,Wed,0,1,1
O,23,9/29/2021,Wed,1,3,4
O,23,9/29/2021,Wed,0,0,0
O,23,9/29/2021,Wed,0,0,0
O,23,9/29/2021,Wed,0,0,0
O,0,9/30/2021,Thu,0,0,0
O,0,9/30/2021,Thu,0,0,0
O,0,9/30/2021,Thu,0,0,0
O,0,9/30/2021,Thu,0,0,0
O,1,9/30/2021,Thu,0,0,0
O,1,9/30/2021,Thu,0,0,0
O,1,9/30/2021,Thu,0,0,0
O,1,9/30/2021,Thu,0,0,0
O,2,9/30/2021,Thu,0,0,0
O,2,9/30/2021,Thu,0,0,0
O,2,9/30/2021,Thu,0,0,0
O,2,9/30/2021,Thu,0,0,0
O,3,9/30/2021,Thu,0,0,0
O,3,9/30/2021,Thu,0,0,0
O,3,9/30/2021,Thu,0,0,0
O,3,9/30/2021,Thu,0,0,0
O,4,9/30/2021,Thu,0,0,0
O,4,9/30/2021,Thu,0,0,0
O,4,9/30/2021,Thu,0,0,0
O,4,9/30/2021,Thu,0,0,0
O,5,9/30/2021,Thu,0,1,1
O,5,9/30/2021,Thu,0,0,0
O,5,9/30/2021,Thu,1,0,1
O,5,9/30/2021,Thu,3,2,5
O,6,9/30/2021,Thu,2,0,2
O,6,9/30/2021,Thu,0,0,0
O,6,9/30/2021,Thu,1,1,2
O,6,9/30/2021,Thu,0,0,0
O,7,9/30/2021,Thu,0,3,3
O,7,9/30/2021,Thu,2,2,4
O,7,9/30/2021,Thu,0,2,2
O,7,9/30/2021,Thu,2,3,5
O,8,9/30/2021,Thu,5,4,9
O,8,9/30/2021,Thu,2,7,9
O,8,9/30/2021,Thu,4,2,6
O,8,9/30/2021,Thu,7,17,24
O,9,9/30/2021,Thu,8,13,21
O,9,9/30/2021,Thu,4,11,15
O,9,9/30/2021,Thu,5,8,13
O,9,9/30/2021,Thu,10,9,19
O,10,9/30/2021,Thu,6,11,17
O,10,9/30/2021,Thu,7,16,23
O,10,9/30/2021,Thu,20,17,37
O,10,9/30/2021,Thu,11,29,40
O,11,9/30/2021,Thu,18,10,28
O,11,9/30/2021,Thu,14,13,27
O,11,9/30/2021,Thu,16,12,28
O,11,9/30/2021,Thu,17,10,27
O,12,9/30/2021,Thu,13,13,26
O,12,9/30/2021,Thu,7,9,16
O,12,9/30/2021,Thu,12,16,28
O,12,9/30/2021,Thu,7,9,16
O,13,9/30/2021,Thu,11,8,19
O,13,9/30/2021,Thu,8,10,18
O,13,9/30/2021,Thu,13,15,28
O,13,9/30/2021,Thu,16,16,32
O,14,9/30/2021,Thu,7,14,21
O,14,9/30/2021,Thu,6,13,19
O,14,9/30/2021,Thu,12,10,22
O,14,9/30/2021,Thu,16,8,24
O,15,9/30/2021,Thu,31,13,44
O,15,9/30/2021,Thu,27,40,67
O,15,9/30/2021,Thu,21,17,38
O,15,9/30/2021,Thu,9,12,21
O,16,9/30/2021,Thu,21,12,33
O,16,9/30/2021,Thu,16,13,29
O,16,9/30/2021,Thu,13,9,22
O,16,9/30/2021,Thu,17,15,32
O,17,9/30/2021,Thu,21,12,33
O,17,9/30/2021,Thu,3,12,15
O,17,9/30/2021,Thu,12,15,27
O,17,9/30/2021,Thu,13,17,30
O,18,9/30/2021,Thu,14,13,27
O,18,9/30/2021,Thu,15,18,33
O,18,9/30/2021,Thu,19,11,30
O,18,9/30/2021,Thu,12,13,25
O,19,9/30/2021,Thu,28,14,42
O,19,9/30/2021,Thu,13,10,23
O,19,9/30/2021,Thu,9,4,13
O,19,9/30/2021,Thu,19,15,34
O,20,9/30/2021,Thu,7,7,14
O,20,9/30/2021,Thu,14,1,15
O,20,9/30/2021,Thu,3,10,13
O,20,9/30/2021,Thu,6,5,11
O,21,9/30/2021,Thu,8,3,11
O,21,9/30/2021,Thu,5,2,7
O,21,9/30/2021,Thu,2,0,2
O,21,9/30/2021,Thu,1,0,1
O,22,9/30/2021,Thu,3,0,3
O,22,9/30/2021,Thu,1,0,1
O,22,9/30/2021,Thu,0,1,1
O,22,9/30/2021,Thu,0,0,0
O,23,9/30/2021,Thu,0,0,0
O,23,9/30/2021,Thu,0,1,1
O,23,9/30/2021,Thu,0,1,1
O,23,9/30/2021,Thu,1,0,1
O,0,10/1/2021,Fri,0,0,0
O,0,10/1/2021,Fri,0,0,0
O,0,10/1/2021,Fri,0,0,0
O,0,10/1/2021,Fri,0,0,0
O,1,10/1/2021,Fri,0,0,0
O,1,10/1/2021,Fri,0,0,0
O,1,10/1/2021,Fri,0,0,0
O,1,10/1/2021,Fri,0,0,0
O,2,10/1/2021,Fri,0,0,0
O,2,10/1/2021,Fri,0,1,1
O,2,10/1/2021,Fri,0,0,0
O,2,10/1/2021,Fri,0,0,0
O,3,10/1/2021,Fri,0,0,0
O,3,10/1/2021,Fri,0,0,0
O,3,10/1/2021,Fri,0,0,0
O,3,10/1/2021,Fri,0,0,0
O,4,10/1/2021,Fri,0,0,0
O,4,10/1/2021,Fri,0,0,0
O,4,10/1/2021,Fri,0,0,0
O,4,10/1/2021,Fri,0,0,0
O,5,10/1/2021,Fri,0,0,0
O,5,10/1/2021,Fri,0,0,0
O,5,10/1/2021,Fri,1,0,1
O,5,10/1/2021,Fri,0,0,0
O,6,10/1/2021,Fri,0,0,0
O,6,10/1/2021,Fri,3,1,4
O,6,10/1/2021,Fri,2,0,2
O,6,10/1/2021,Fri,2,1,3
O,7,10/1/2021,Fri,1,0,1
O,7,10/1/2021,Fri,0,0,0
O,7,10/1/2021,Fri,3,4,7
O,7,10/1/2021,Fri,2,6,8
O,8,10/1/2021,Fri,4,9,13
O,8,10/1/2021,Fri,4,5,9
O,8,10/1/2021,Fri,11,16,27
O,8,10/1/2021,Fri,4,9,13
O,9,10/1/2021,Fri,6,5,11
O,9,10/1/2021,Fri,7,17,24
O,9,10/1/2021,Fri,9,28,37
O,9,10/1/2021,Fri,15,20,35
O,10,10/1/2021,Fri,16,21,37
O,10,10/1/2021,Fri,13,12,25
O,10,10/1/2021,Fri,17,28,45
O,10,10/1/2021,Fri,13,21,34
O,11,10/1/2021,Fri,23,14,37
O,11,10/1/2021,Fri,9,25,34
O,11,10/1/2021,Fri,12,26,38
O,11,10/1/2021,Fri,16,28,44
O,12,10/1/2021,Fri,24,24,48
O,12,10/1/2021,Fri,10,22,32
O,12,10/1/2021,Fri,13,14,27
O,12,10/1/2021,Fri,16,17,33
O,13,10/1/2021,Fri,40,40,80
O,13,10/1/2021,Fri,28,17,45
O,13,10/1/2021,Fri,19,18,37
O,13,10/1/2021,Fri,25,21,46
O,14,10/1/2021,Fri,15,13,28
O,14,10/1/2021,Fri,29,23,52
O,14,10/1/2021,Fri,25,17,42
O,14,10/1/2021,Fri,21,28,49
O,15,10/1/2021,Fri,17,14,31
O,15,10/1/2021,Fri,32,33,65
O,15,10/1/2021,Fri,30,23,53
O,15,10/1/2021,Fri,30,22,52
O,16,10/1/2021,Fri,34,23,57
O,16,10/1/2021,Fri,27,32,59
O,16,10/1/2021,Fri,38,38,76
O,16,10/1/2021,Fri,27,25,52
O,17,10/1/2021,Fri,34,25,59
O,17,10/1/2021,Fri,30,23,53
O,17,10/1/2021,Fri,28,32,60
O,17,10/1/2021,Fri,21,22,43
O,18,10/1/2021,Fri,50,24,74
O,18,10/1/2021,Fri,17,15,32
O,18,10/1/2021,Fri,27,12,39
O,18,10/1/2021,Fri,28,33,61
O,19,10/1/2021,Fri,30,41,71
O,19,10/1/2021,Fri,30,31,61
O,19,10/1/2021,Fri,17,13,30
O,19,10/1/2021,Fri,14,18,32
O,20,10/1/2021,Fri,14,15,29
O,20,10/1/2021,Fri,9,6,15
O,20,10/1/2021,Fri,10,4,14
O,20,10/1/2021,Fri,8,6,14
O,21,10/1/2021,Fri,7,4,11
O,21,10/1/2021,Fri,2,0,2
O,21,10/1/2021,Fri,7,1,8
O,21,10/1/2021,Fri,4,12,16
O,22,10/1/2021,Fri,3,8,11
O,22,10/1/2021,Fri,2,1,3
O,22,10/1/2021,Fri,3,0,3
O,22,10/1/2021,Fri,7,1,8
O,23,10/1/2021,Fri,0,0,0
O,23,10/1/2021,Fri,2,1,3
O,23,10/1/2021,Fri,0,0,0
O,23,10/1/2021,Fri,1,1,2
O,0,10/2/2021,Sat,0,0,0
O,0,10/2/2021,Sat,0,0,0
O,0,10/2/2021,Sat,0,0,0
O,0,10/2/2021,Sat,0,0,0
O,1,10/2/2021,Sat,0,0,0
O,1,10/2/2021,Sat,0,0,0
O,1,10/2/2021,Sat,0,0,0
O,1,10/2/2021,Sat,0,0,0
O,2,10/2/2021,Sat,0,0,0
O,2,10/2/2021,Sat,0,0,0
O,2,10/2/2021,Sat,0,0,0
O,2,10/2/2021,Sat,0,0,0
O,3,10/2/2021,Sat,0,0,0
O,3,10/2/2021,Sat,0,0,0
O,3,10/2/2021,Sat,0,0,0
O,3,10/2/2021,Sat,0,0,0
O,4,10/2/2021,Sat,0,0,0
O,4,10/2/2021,Sat,0,0,0
O,4,10/2/2021,Sat,0,0,0
O,4,10/2/2021,Sat,0,0,0
O,5,10/2/2021,Sat,0,0,0
O,5,10/2/2021,Sat,0,0,0
O,5,10/2/2021,Sat,1,1,2
O,5,10/2/2021,Sat,0,0,0
O,6,10/2/2021,Sat,0,0,0
O,6,10/2/2021,Sat,0,0,0
O,6,10/2/2021,Sat,0,0,0
O,6,10/2/2021,Sat,1,0,1
O,7,10/2/2021,Sat,2,3,5
O,7,10/2/2021,Sat,1,2,3
O,7,10/2/2021,Sat,5,9,14
O,7,10/2/2021,Sat,2,3,5
O,8,10/2/2021,Sat,5,12,17
O,8,10/2/2021,Sat,6,14,20
O,8,10/2/2021,Sat,9,10,19
